Datetime,Text
2020-01-12 01:38:02+00:00,"IAM Platform Curated Tweet:

Why Microsoft Stock Climbed 55% in 2019 @themotleyfool #stocks $MSFT 

https://t.co/vgrTcLw4po

#AWS #Cloud #CloudComputing #Computers #Computing #DataScience https://t.co/m3CLQcRI2q"
2020-01-13 19:06:33+00:00,"“Microsoft has a stranglehold on its competition. We’re looking for it to go up another 26-30% this year.” 📈

@LarreaWealth is eyeing a big move for $MSFT. He broke down why and dropped off stock picks $VZ, $T, $BABA, $WUBA and $AME for @NPetallides on #TheWatchList.

WATCH 👇"
2020-01-13 17:03:27+00:00,"IAM Platform Curated Tweet:

Why Microsoft Stock Climbed 55% in 2019 @themotleyfool #stocks $MSFT 

https://t.co/vgrTcLw4po

#AWS #Cloud #CloudComputing #Computers #Computing #DataScienceWP2TWTR1 https://t.co/3xbQ4iHEP3"
2020-01-13 17:02:13+00:00,"IAM Platform Curated Tweet:

Why Microsoft Stock Climbed 55% in 2019 @themotleyfool #stocks $MSFT 

https://t.co/vgrTcLw4po

#AWS #Cloud #CloudComputing #Computers #Computing #DataScienceWP2TWTR1 https://t.co/006sIOg0jR"
2020-01-13 17:01:29+00:00,"IAM Platform Curated Tweet:

Why Microsoft Stock Climbed 55% in 2019 @themotleyfool #stocks $MSFT 

https://t.co/vgrTcLw4po

#AWS #Cloud #CloudComputing #Computers #Computing #DataScienceWP2TWTR1 https://t.co/05XSOfGsLJ"
2020-01-14 16:04:17+00:00,"$MSFT  The Rally in Microsoft Stock Will Slow — But Should Continue

https://t.co/eLR0alQ0Ro"
2020-01-14 15:29:15+00:00,$MSFT NEW ARTICLE : The Rally in Microsoft Stock Will Slow — But Should Continue https://t.co/IRfwQCQUGz Get all the latest $MSFT related news here : https://t.co/CPou29KaU6 https://t.co/OpFLcRSGbU
2020-01-14 15:23:26+00:00,The Rally in Microsoft Stock Will Slow — But Should Continue $MSFT https://t.co/0BsKlUhPlN
2020-01-14 12:38:24+00:00,"$MSFT enters an Uptrend because Momentum Indicator exceeded the 0 level on December 12, 2019. View odds for this and other indicators: https://t.co/UPXnkyg05O #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/tPALncRcJQ"
2020-01-15 12:49:09+00:00,$AAPL $MSFT NEW ARTICLE : One stock is on its way to join Apple and Microsoft in the trillion-dollar club https://t.co/rgT7Sb2hSr Get all the latest $AAPL related news here : https://t.co/M0ULwv2ckS https://t.co/St4LDc4xZr
2020-01-15 12:41:13+00:00,One stock is on its way to join Apple and Microsoft in the trillion-dollar club $AAPL $MSFT (via @TradingNation) https://t.co/OBVOmiK39a
2020-01-15 11:15:23+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other indicators: https://t.co/4WaA0fnBMk #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/pmrIhxOvT3
2020-01-15 06:54:18+00:00,"$VERB 📈1st Gap Filled, 2nd Gap from $3-5.50 is next📈Weekly Chart Shows Parabolic Move Just Starting💰Big #tech #integrations w/ #Salesforce  $CRM #Microsoft $MSFT to begin rolling out in Q1!Median #stock #analyst target $4.05💰 $ADAP $VBIV $TLRY $PINS $CRON $MNTA $DNLI $XBIT https://t.co/5p1XS0Bn1P"
2020-01-16 21:45:10+00:00,$MS $MSFT NEW ARTICLE : Stock Market Today: Morgan Stanley’s Blowout; Microsoft Going Green https://t.co/rO8G8nt9TX Get all the latest $MS related news here : https://t.co/1YzHmnjrmf https://t.co/BPayTXzlTj
2020-01-16 21:29:58+00:00,Stock Market Today: Morgan Stanley’s Blowout; Microsoft Going Green $MS $MSFT $SIG ... https://t.co/zogtHktJPX
2020-01-16 19:37:03+00:00,$IBM $MSFT NEW ARTICLE : Dow Jones News: Microsoft Stock Has Upside; IBM Signs $1 Billion Deal Ahead of Earnings https://t.co/vSP0qxBwHG Get all the latest $IBM related news here : https://t.co/kK16z2Civx https://t.co/X0A6NvM6gd
2020-01-16 19:31:03+00:00,"Apoc's Stock Talk is long gone, but I checked out my long portfolio leftover from The Great Layoff of 2018 and it's mostly winners. The market was VERY good to the big boys like Microsoft, Disney, Apple. Look at that $MSFT gain percentage!! Actual $ cropped out https://t.co/4cMA53qGbw"
2020-01-17 20:17:46+00:00,"Good reasons for liking Microsoft. But remember: 'First rule for equities traders...We never, ever fall in love with any stock.' Stephen Guilfoyle discusses. #JEDI #Azure @SatyaNadella #SubscriptionModel $MSFT $AMZN $GOOGL $BLK @Sarge986 https://t.co/5XwjG2NGgP via @RealMoney"
2020-01-17 19:20:04+00:00,"$MSFT Microsoft - Three Areas to Buy the Stock Once It Finally Dips

https://t.co/JxS2nnaJst"
2020-01-17 10:25:28+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other indicators: https://t.co/qedb6DDZAx #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/sPua3hrKNN
2020-01-17 06:18:32+00:00,Microsoft $MSFT Stock Rating Reaffirmed by Morgan Stanley  https://t.co/VwbF3q1YvY #investingnews
2020-01-18 16:34:33+00:00,Microsoft $MSFT Stock Rating Reaffirmed by Morgan Stanley https://t.co/XVLWJvL9y3
2020-01-18 10:06:59+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/Ry7RO8syki #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/Agoi8odZu2
2020-01-19 16:40:48+00:00,"$MSFT Microsoft - Three Areas to Buy the Stock Once It Finally Dips

https://t.co/JxS2nnaJst"
2020-01-19 09:19:14+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/rKESSvIdUW #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/GrHamLYpkn
2020-01-20 12:37:12+00:00,"A Contrarian Value Investor Bought Up AT&amp;T Stock, Sold Apple, Microsoft and Amazon

$T $AAPL $MSFT

https://t.co/RJFjjj32HV"
2020-01-20 09:22:56+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/HllHRmbuxP #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/1VKC8wBx2Z
2020-01-20 07:21:24+00:00,$MSFT My price target for Microsoft #stock is $200 by end of March.   Extremely #Bullish . Also one of the only #momentum #stocks with #dividends . #stockstowatch #StockMarket #stockmarketnews #MicrosoftTeams #Microsoft365 #MicrosoftEdge
2020-01-20 06:30:54+00:00,$MSFT My price target for @Microsoft #stock is $200 by end of March.   Extremely #Bullish . Also one of the only #momentum #stocks with #dividends . #stockstowatch #StockMarket #stockmarketnews #MicrosoftTeams #Microsoft365 #MicrosoftEdge
2020-01-21 14:45:20+00:00,"#Apple did it first. Then #Microsoft. And now #Alphabet. 

What stock is next to break $1 trillion?

$AAPL $MSFT $GOOGL $AMZN 

https://t.co/oahKRHaRvH"
2020-01-21 12:48:10+00:00,RBC boosts $MSFT Microsoft price target to $180 from $163. Stock reports earnings next month and im bullish on this stock! Microsoft is always building the future.
2020-01-21 10:22:19+00:00,Meag Munich Ergo Kapitalanlagegesellschaft MBH Has $44.32 Million Stock Position in Microsoft Co. $MSFT  https://t.co/99yN4ySyaH #investingnews
2020-01-21 10:06:50+00:00,Bowling Portfolio Management LLC Raises Stock Holdings in Microsoft Co. $MSFT  https://t.co/BgohccqusX #investingnews
2020-01-22 22:06:37+00:00,"$MSFT 192 pt
Microsoft's stock price target raised by 18% at Raymond James https://t.co/A2BdDoMqBs"
2020-01-22 20:29:02+00:00,$MSFT $RJF NEW ARTICLE : Microsoft's stock price target raised by 18% at Raymond James https://t.co/KIUZYqkjuc Get all the latest $MSFT related news here : https://t.co/CPou29KaU6 https://t.co/PtOnBShqZJ
2020-01-22 19:57:06+00:00,$MSFT NEW ARTICLE : Microsoft Stock Is an Aging but Powerful Beast https://t.co/x3x7qt1PcI Get all the latest $MSFT related news here : https://t.co/CPou29KaU6 https://t.co/3VgQEIHo77
2020-01-22 19:29:07+00:00,$MSFT NEW ARTICLE : Why Microsoft Stock Could Have Another Huge Year in 2020 https://t.co/GIgBtn5vC2 Get all the latest $MSFT related news here : https://t.co/CPou29KaU6 https://t.co/M8ZhNZDyea
2020-01-23 21:46:17+00:00,"With @Microsoft's carbon negative initiative and efforts contained therein, we're adjusting $MSFT FAIR short-term stock target to $176 (+5.78%): https://t.co/aldfqxIcDb https://t.co/kMA89BYden"
2020-01-23 15:49:37+00:00,"Luckily $MSFT hasn't gone parabolic... ;-) because, you know, when stocks go parabolic they are in a blow off top, they say... ;-) Considering ~10% of index funds are comprised of #microsoft stock, and 80% of these funds are held by The Big Three, what could possibly go wrong?!? https://t.co/201RlvdXYF"
2020-01-23 10:22:34+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/VAJFGZOJNQ #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/AjORHvWO2D
2020-01-24 17:05:10+00:00,$AMZN $MSFT NEW ARTICLE : Amazon’s Legal Moves Could Hurt Microsoft Stock https://t.co/VdTHqYsaei Get all the latest $AMZN related news here : https://t.co/OgSjJfshVt https://t.co/XdFpuQFbzd
2020-01-24 14:00:45+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/eymHINxjvk #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/2Cc9YXI7EZ
2020-01-25 10:43:00+00:00,"$MSFT: Microsoft Corporation has gained a star, now a 4 star stock. (https://t.co/9FXrRT0tbx)"
2020-01-25 10:05:59+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other indicators: https://t.co/AwyK8zqg4J #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/z8J7JSvChb
2020-01-26 14:36:27+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other indicators: https://t.co/Yg9YBgeFiD #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/9drLcg1K85
2020-01-26 13:09:08+00:00,"7 Monster Stock Market Predictions For The Week Of January 27 https://t.co/TODtuNkty3 $AAPL, $MSFT, $TSLA, $AMD, $AMZN, $FB , $SPY #sp500 #amd #apple #tesla #microsoft #facebook #stockstowatch #trading #earnings #stockstotrade"
2020-01-27 10:41:24+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/R2O7iAwi8x #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/jUEsW3bObB
2020-01-28 15:13:11+00:00,"$MSFT NEW ARTICLE : Ahead of Earnings, Microsoft Stock Gets a Price Target Hike to $192 https://t.co/DMyDN4glcW Get all the latest $MSFT related news here : https://t.co/CPou29KaU6 https://t.co/LEMBjMDPcn"
2020-01-28 15:01:12+00:00,"Ahead of Earnings, Microsoft Stock Gets a Price Target Hike to $192 $MSFT - https://t.co/EH8cSg4aqI"
2020-01-28 12:02:13+00:00,$MSFT in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://t.co/W1PAaLdEQ0 #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/QHiVeKc8o2
2020-01-29 22:54:57+00:00,"Uhh... #azure growth is insane.  In absence of act of god or man's personal goal of destruction, stock price target for #microsoft by end of year 2020 - $205.  Slow and steady as she goes captain. $msft"
2020-01-29 22:13:02+00:00,$MSFT NEW ARTICLE : Microsoft Earnings: MSFT Stock Climbs 2% Higher on Q2 Beat https://t.co/ki52veGUtd Get all the latest $MSFT related news here : https://t.co/CPou29KaU6 https://t.co/2GkROD8TUu
2020-01-29 21:41:08+00:00,#Microsoft $MSFT stock rises on revenue and earnings beat https://t.co/XjwkVEawa9 https://t.co/EzsLlweI4G
2020-01-29 21:39:45+00:00,"$MSFT Microsoft Reports Another Strong Quarter, Sending Stock Higher

https://t.co/SdsgVFUXg4"
2020-01-30 20:43:37+00:00,@Microsoft had an amazing quarter. The stock though is fully valued. We're at 25X$6.00 for 2020. Also they had a huge benefit from Windows 7 upgrades to Windows 10. That's a headwind at some point later this year. $MSFT
2020-01-30 20:40:06+00:00,Microsoft $MSFT Spikes To Record High On 'Masterpiece' Earnings Report .... https://t.co/rdaXUOSf2M ..... #msftstock #microsoftstock #microsoftearnings #techstocks #ibd
2020-01-30 20:40:04+00:00,Microsoft $MSFT Spikes To Record High On 'Masterpiece' Earnings Report .... https://t.co/yUGiJFWvRV ..... #msftstock #microsoftstock #microsoftearnings #techstocks #ibd
2020-01-30 16:52:20+00:00,#Microsoft #Stock Surges to a New All-Time High as #Azure's #CloudComputing Growth Accelerates @themotleyfool #stocks $MSFT https://t.co/a3xTG2NUYN
2020-01-31 14:15:52+00:00,$MSFT  Microsoft stock price target raised to $195 from $161 at Instinet.
2020-01-31 14:14:24+00:00,"$MSFT Microsoft stock price target raised to $195 from $161 at Instinet
MARKETWATCH 9:13 AM ET 1/31/2020"
2020-01-31 10:19:32+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/5G8B8qPTJO #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/4Ux8hF7G5L
2020-01-31 10:13:09+00:00,Microsoft $MSFT Stock Rating Reaffirmed by Credit Suisse Group  https://t.co/9xD4Sas9Vj
2020-02-01 09:24:16+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/6r17p2PKZN #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/IPT3KAJ8wO
2020-02-01 07:39:34+00:00,$MSFT Microsoft Corporation Stock Robo Analyst January 31 2020 #MSFT https://t.co/VFJ24nZwif #stocks #trading #charts
2020-02-02 09:09:04+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/IU1QKu0T3m #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/k2H8upOPIn
2020-02-03 18:22:59+00:00,Aktuelles Stimmungsbarometer für die Microsoft-Aktie https://t.co/PCkfIP6ctm #stock #analysis #boerse $MSFT
2020-02-03 16:12:24+00:00,via GerberKawasaki: Great way to start my birthday month. Tesla moves into our top stock position passing Disney Apple and Microsoft. 13F being filed. Going to have some happy clients... $tsla #tesla $aapl $dis $msft $tsla
2020-02-03 16:12:22+00:00,Great way to start my birthday month. Tesla moves into our top stock position passing Disney Apple and Microsoft. 13F being filed. Going to have some happy clients... $tsla #tesla $aapl $dis $msft
2020-02-03 13:35:07+00:00,"JUST UPDATED ANALYSIS:
$MSFT 
Microsoft 
Valuation, Earnings Quality, and Dividend Safety Scores. 
Stock Analysis: 
https://t.co/TFUMPzKFN5
#dividends #technology #valueinvesting #dividend #investing #growth #yield https://t.co/6uNZcLJa5S"
2020-02-04 23:36:22+00:00,$MSFT Jean Philippe Courtois sells $3.2M Worth Of Microsoft Corp. Stock https://t.co/wzaunaFb4a
2020-02-04 21:53:21+00:00,"$MSFT Up 3.5% Today.
Microsoft 
Valuation, Earnings Quality, and Dividend Safety Scores. 
Stock Analysis: 
https://t.co/TFUMPzKFN5
#dividends #technology #valueinvesting #dividend #investing #growth #yield https://t.co/kSU2ju5OFQ"
2020-02-04 16:25:51+00:00,"When people ask me about my career at #Microsoft, I just show them the $MSFT stock chart: https://t.co/xKntibYkaY"
2020-02-04 15:51:55+00:00,"My take on why @ninja, @shroud and @WatchMixer are among the reasons to be buying Microsoft stock. $MSFT https://t.co/xZlvSfb6yb"
2020-02-05 21:27:55+00:00,"IBD Live: #LongTermLeader Stock $MSFT

On today's IBD Live we analyzed the chart action in a large number of leading enterprise software firms, including Microsoft stock which has made a strong run up since the fourth quarter of 2019. https://t.co/KlHiZ1uaPo"
2020-02-05 18:19:21+00:00,"The avg reign of a #CEO at large U.S. companies was 5 years in 2017, according to Equilar. I guess it should not be a surprise that #JeffWeiner is stepping down as #Microsoft's CEO after 11 years &amp; will be executive chairman come June.  $MSFT stock seems unfazed by the news. https://t.co/ocMJ50uHTL"
2020-02-05 16:31:40+00:00,$MSFT here is a reason for why the stock is suffering  Multiple Reports Of Issues With Microsoft Windows 10 Over Last Few Hours $MSFT https://t.co/sISkXuDJz0 @benzinga
2020-02-05 13:52:23+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other indicators: https://t.co/Trg24a9ZsF #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/DGR0DlA3Wq
2020-02-06 18:14:04+00:00,Stock Alert Watch List: Microsoft Corp (MSFT) $MSFT https://t.co/LaOC3O4MmG
2020-02-06 10:25:03+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/fGW8JFICNB #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/QYOoA8XiB5
2020-02-06 09:14:45+00:00,"Jean Philippe Courtois Sells 18,000 Shares of Microsoft Co. $MSFT Stock https://t.co/JuQJMTqs6r"
2020-02-06 03:51:10+00:00,$MSFT Microsoft Corporation Stock Robo Analyst February 5 2020 #MSFT https://t.co/YmLWxFIeoG #stocks #trading #charts
2020-02-07 10:37:14+00:00,$MSFT's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other indicators: https://t.co/ulV9JhJJMN #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/YJKXY8m61p
2020-02-07 09:20:12+00:00,"Jean Philippe Courtois Sells 18,000 Shares of Microsoft Co. $MSFT Stock  https://t.co/csMjbFLIrF"
2020-02-07 09:19:29+00:00,"Insider Selling: Microsoft Co. $MSFT EVP Sells $3,231,900.00 in Stock https://t.co/p3Sw8PmEaY"
2020-02-07 00:36:42+00:00,"Top story: @IBDinvestors: 'IBD Live: #LongTermLeader Stock $MSFT

On today's IBD Live we analyzed the chart action in a large number of leading enterprise software firms, including Microsoft stock which has made a stron… https://t.co/a8T8t0Li54, see more https://t.co/n0N9i96D3w"
2020-02-08 16:59:34+00:00,How Microsoft became the market's indispensable stock once again https://t.co/wvw8H1acRk  $MSFT $AMZN $AAPL $GOOGL $TSLA
2020-02-08 16:40:21+00:00,How Microsoft became the market's indispensable stock once again $MSFT https://t.co/S4cciVSjEB
2020-02-08 15:39:37+00:00,"$MSFT Microsoft Is Best Stock in Dow Jones This Week: Buy or Sell?

https://t.co/YC7OLYHghO"
